INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.0308878,0.0493546,0.0306333,0.0236477,0.0512946,0.0358274,0.1679782,3708581,57,D,61,D,1,1,D,1,D,2,D,12,D,12,D,1,D,1,D,2,D,1,D,0,D,4200,D,39978.073,0,D,306,D,0,D,,A,0,D,,A,0,D,0,D,4000,D,40,D,47,D,0,D,391,D,90,D,391,D,90,D,,C,1,,2,D,,A,3,D,,A,200,T,0,D,0,D,4,D,4,1,,2,D,1,D,2,2,D,1,,1,6,2017,1,D,2,D,1,D,2,,A,,A,,A,52,D,52,D,106659.928,98748.119,,,,83224.215,96243.603,,68615.815,,87222.181,67406.466,,,75614.234,,,77883.664,,73667.363,,,70574.024,97941.634,95444.45,,70740.532,74477.24,74998.908,89954.749,101521.535,,,,69654.861,,65867.211,81761.938,92817.312,,,,,,232.493,142.31002,3.34598,12.8153,6.67128,0,0,5.85068,0,3.29798,7.47,18.64,18.85682,3.99421,3.84016,0,8.33166,18.05954,8.90274,22.23367,90.18298,53.29702,0,6.29,94.95,0,0,0,1,D,,A,0,D,1,55,D,370858,,A,,A,0,D,4906.4,D,4765,6345,2565,4140,6717,303,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,4485.8,D,3801,6266,2483,3787,6092,302,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,1,D,200,D,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,1,D,200,D,,C,964,79,82,353,625,301,421,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,2
0.0281547,0.0382031,0.0215311,0.0422186,0.0370037,0.0347996,0.1676706,3708582,57,D,61,D,1,1,D,1,D,2,D,12,D,12,D,1,D,1,D,2,D,1,D,0,D,4200,D,39978.073,0,D,306,D,0,D,,A,0,D,,A,0,D,0,D,4000,D,40,D,47,D,0,D,391,D,90,D,391,D,90,D,,C,1,,2,D,,A,3,D,,A,200,T,0,D,0,D,4,D,4,1,,2,D,1,D,2,2,D,1,,1,6,2017,1,D,2,D,2,D,2,,A,,A,,A,52,D,52,D,106659.928,98748.119,,,,83224.215,96243.603,,68615.815,,87222.181,67406.466,,,75614.234,,,77883.664,,73667.363,,,70574.024,97941.634,95444.45,,70740.532,74477.24,74998.908,89954.749,101521.535,,,,69654.861,,65867.211,81761.938,92817.312,,,,,,432.3853,314.71,8.66731,26.8832,21.37019,6.62841,5.14417,11.7452,5.88172,3.94335,6.24895,12.31395,17.61963,16.7978,4.42569,23.91753,15.57101,38.38764,5.71769,83.44656,117.6753,38.0447,0,0,0,0,0,15.79,1,D,,A,0,D,1,55,D,370858,,A,,A,0,D,4387.4,D,4320,4253,5792,2444,5128,303,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,4300.4,D,4246,4218,5679,2327,5032,302,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,1,D,200,D,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,1,D,200,D,,C,74,35,113,117,96,301,87,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,2
0.45202,0.4584661,0.4526809,0.4530283,0.4525391,0.4564657,0.550693,3708601,73,D,88,T,1,2,D,1,D,8,D,12,D,12,D,,A,,A,2,D,1,D,0,D,45792,D,37003.677,0,D,0,D,0,D,,A,0,D,,A,21792,D,0,D,0,D,,A,,A,0,D,174,D,40,D,217,D,50,D,,A,1,,0,D,,A,,A,,A,0,T,0,D,2,D,,A,2,1,,2,D,1,D,3,2,D,1,,1,6,2017,1,D,2,D,1,D,2,,A,1,D,1,D,0,D,0,D,,,,,100886.11,64124.042,76707.316,77315.12,80289.778,,94230.968,63452.404,67652.351,,,63112.594,,65297.968,,,64516.601,60301.001,,94578.812,65327.263,,63955.757,,119130.336,44478.947,,,,67292.773,,,,,,67165.663,59661.424,63552.871,,80242.843,41.88,41.88,1.31,1.03,0,13.33,1.49,1.79,0,0,0,2.56,4.1,6.34,3.46659,2.90341,0,0,3.05,0.51,0,79.34,0,46.13,0,0,0,8.99,1,D,,A,0,D,7,51,D,370860,,A,,A,0,D,45792,D,45792,45792,45792,45792,45792,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,21792,D,21792,21792,21792,21792,21792,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,24000,D,24000,24000,24000,24000,24000,100,24000,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,5,2,2,2
0.4517353,0.4581814,0.4523962,0.4527436,0.4522544,0.456181,0.5504083,3708602,73,D,88,T,1,2,D,1,D,8,D,12,D,12,D,,A,,A,2,D,1,D,0,D,45792,D,37003.677,0,D,0,D,0,D,,A,0,D,,A,21792,D,0,D,0,D,,A,,A,0,D,174,D,40,D,217,D,50,D,,A,1,,0,D,,A,,A,,A,0,T,0,D,2,D,,A,2,1,,2,D,1,D,3,2,D,1,,1,6,2017,1,D,2,D,2,D,2,,A,1,D,1,D,0,D,0,D,,,,,100886.11,64124.042,76707.316,77315.12,80289.778,,94230.968,63452.404,67652.351,,,63112.594,,65297.968,,,64516.601,60301.001,,94578.812,65327.263,,63955.757,,119130.336,44478.947,,,,67292.773,,,,,,67165.663,59661.424,63552.871,,80242.843,120.56,91.36,0,2.86,11.56,3.05,10.18,0,11.92,0,6.63,2.64,9.69,8.9,0,0,0,3.56,2.03,18.34,29.2,59.58,0,1.44,1.32,0,12.77,27.88,1,D,,A,0,D,7,51,D,370860,,A,,A,0,D,45792,D,45792,45792,45792,45792,45792,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,21792,D,21792,21792,21792,21792,21792,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,24000,D,24000,24000,24000,24000,24000,100,24000,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,5,2,2,2
0.9181893,0.9174,0.9081576,0.925048,0.9190397,0.9148379,0.9418944,3708631,67,D,67,D,1,1,D,1,D,2,D,16,D,16,D,1,D,1,D,2,D,1,D,0,D,200200,D,40892.263,0,D,15300,D,0,D,,A,0,D,,A,0,D,0,D,200000,D,45,D,40,D,0,D,761,D,175,D,870,D,200,D,,A,1,,2,D,,A,1,D,,A,0,T,0,D,2,D,3,D,2,1,,2,D,1,D,3,2,D,1,,1,7,2017,1,D,2,D,1,D,2,,A,,A,,A,49,D,49,D,,,63882.019,,,,90063.363,90827.527,79148.551,71317.496,84173.384,,82646.353,85907.559,90163.729,,,92347.234,,82202.428,,,70751.808,99672.06,,82569.651,92983.284,,79897.982,,68171.33,76826.335,,,,94924.436,,,,,,93057.827,85253.94,72388.877,173.89,150.04,0,10.93,5.13,16.06,0,6.49,60.5,0,5.78,10.78,15.39,0,0,0,0,7.25,0,11.73,23.85,0,80.1,6.57,0,85.6,0,7.12,1,D,,A,0,D,9,12,D,370863,,A,,A,0,D,206557.4,D,200453,210428,224673,192591,204642,303,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,206475.2,D,200330,210396,224528,192503,204619,302,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,1,D,200,D,,C,123,32,145,88,23,301,82,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,5,3,2,2
0.9198594,0.9193687,0.9240536,0.9144424,0.918725,0.9191784,0.9415798,3708632,67,D,67,D,1,1,D,1,D,2,D,16,D,16,D,1,D,1,D,2,D,1,D,0,D,200200,D,40892.263,0,D,15300,D,0,D,,A,0,D,,A,0,D,0,D,200000,D,45,D,40,D,0,D,761,D,175,D,870,D,200,D,,A,1,,2,D,,A,1,D,,A,0,T,0,D,2,D,3,D,2,1,,2,D,1,D,3,2,D,1,,1,7,2017,1,D,2,D,2,D,2,,A,,A,,A,49,D,49,D,,,63882.019,,,,90063.363,90827.527,79148.551,71317.496,84173.384,,82646.353,85907.559,90163.729,,,92347.234,,82202.428,,,70751.808,99672.06,,82569.651,92983.284,,79897.982,,68171.33,76826.335,,,,94924.436,,,,,,93057.827,85253.94,72388.877,159.68,159.68,3.79,25.97,0,11.58,3.39,4.29,0,1.45,9.78,19.83,7.23,7.59,2.77111,2.56889,0,18.34,8.2,32.9,0,0,0,9.43,0,128.4,0,96.8,1,D,,A,0,D,9,12,D,370863,,A,,A,0,D,211639.4,D,214533,210036,199424,225067,209137,303,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,211519.4,D,214329,209998,199267,224944,209059,302,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,1,D,200,D,,C,204,38,157,123,78,301,120,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,5,3,2,2
0.0008185,0.0008185,0.0008185,0.0008185,0.0011064,0.0008185,0.0893561,3708651,49,D,,A,1,2,D,1,D,8,D,15,D,,A,,A,,A,1,D,8,D,0,D,0,D,41348.89,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,,B,,B,,B,,B,,A,5,,0,D,,A,,A,,A,0,T,0,D,0,D,,A,2,,A,,C,1,D,4,2,D,,A,1,6,2017,1,D,,A,1,D,2,,A,2,D,,A,0,D,,A,,,,,73366.492,,,,,,89425.693,88012.923,93845.845,,78847.255,,,,75069.331,98530.029,89617.494,87601.607,74411.685,,77484.15,95973.017,79529.393,,,75168.056,,76151.685,,,78632.053,88591.526,,89689.492,89375.678,,75568.036,,79028.068,85772.73,317.53,207.16,0,3.29,0,26.73,0,5.25,7.89,1.99,4.89,19.77,27.91,5.57,3.38,8.18,16.88,48.21,13.95,13.27,110.37,0,0,56.95,83.15,0,36.19,9.71,1,D,,A,0,D,1,32,A,370865,,A,,A,0,D,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,8,4,2,
0.1068288,0.1281877,0.2037723,0.1064968,0.0912714,0.0888142,0.0577914,3708652,30,D,,A,1,2,D,1,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,0,D,46142.487,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,,B,,B,,B,,B,,A,5,,0,D,,A,,A,,A,0,T,0,D,0,D,,A,2,,A,,C,1,D,4,2,D,,A,1,6,2017,1,D,,A,2,D,2,,A,2,D,,A,0,D,,A,,,,,75905.749,,,,,,92051.746,104175.945,108053.62,,87254.952,,,,91390.647,115572.075,112431.985,100209.72,86767.464,,87303.769,109363.448,86532.492,,,85430.728,,96930.23,,,71393.202,99403.643,,102274.334,101007.302,,84102.919,,96241.664,106198.171,230.03,136.24,7.88,5.97,13.15,0,0,3.59,23.06,1.49,9.78,0,31.96,12.89,7.15,3.5,0,0,0,15.82,93.79,0,0,0,0,27.03,0,0,1,D,,A,0,D,3,32,A,370865,,A,,A,0,D,14493.4,D,11703,11523,13057,21076,15108,503,0,D,0,0,0,0,0,0,D,0,D,381.6,D,209,194,233,1068,204,501,9830.4,D,9192,8940,10236,8136,12648,501,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,4579.2,D,2508,2328,2796,12816,2448,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,3,255,25,124,12,501,84,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,8,5,2,
0.0639514,0.0702715,0.0671679,0.0734669,0.0736531,0.0703538,0.2047292,3708671,77,D,,A,1,2,D,1,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,9830,D,35243.273,0,D,0,D,0,D,,A,0,D,,A,9000,D,0,D,0,D,,A,,A,0,D,239,D,55,D,326,D,75,D,,A,3,,0,D,,A,,A,,A,0,T,0,D,1,D,,A,4,,A,2,D,1,D,4,1,D,,A,1,6,2017,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,65879.931,,,72873.898,,66903.2,,,75307.077,67139.351,73670.543,,78736.763,76528.302,70056.331,78195.805,78886.098,,,,78318.051,,76821.327,69786.232,65912.867,,,,,,61915.555,,,,64258.335,67920.642,,78575.331,,68984.587,63910.22,,,63739.235,69.72,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63.72,0,0,0,0,0,0,0,1,D,,A,0,D,2,6,D,370867,,A,,A,0,D,9830,D,9830,9830,9830,9830,9830,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,9000,D,9000,9000,9000,9000,9000,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,830,D,830,830,830,830,830,100,830,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,9,2,2,
0.0636802,0.0700003,0.0668967,0.0731958,0.0733819,0.0700827,0.204458,3708672,77,D,,A,1,2,D,1,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,9830,D,35243.273,0,D,0,D,0,D,,A,0,D,,A,9000,D,0,D,0,D,,A,,A,0,D,239,D,55,D,326,D,75,D,,A,3,,0,D,,A,,A,,A,0,T,0,D,1,D,,A,4,,A,2,D,1,D,4,1,D,,A,1,6,2017,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,65879.931,,,72873.898,,66903.2,,,75307.077,67139.351,73670.543,,78736.763,76528.302,70056.331,78195.805,78886.098,,,,78318.051,,76821.327,69786.232,65912.867,,,,,,61915.555,,,,64258.335,67920.642,,78575.331,,68984.587,63910.22,,,63739.235,52.84,52.84,0,4.96,11.8,0,0,0,5.99,0,0,12.97,5.98,3.68,0,1,2.99,0,0,3.47,0,0,0,0,0,0,0,0,1,D,,A,0,D,2,6,D,370867,,A,,A,0,D,9830,D,9830,9830,9830,9830,9830,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,9000,D,9000,9000,9000,9000,9000,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,830,D,830,830,830,830,830,100,830,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,9,2,2,
0.9454771,0.9466131,0.9448336,0.9457989,0.9463006,0.9450683,0.974296,3708681,65,D,66,D,1,1,D,1,D,1,D,13,D,13,D,1,D,,A,2,D,1,D,0,D,306236,T,41079.239,26000,D,17610,T,0,D,,A,0,D,,A,5412,D,0,D,300824,T,58,D,,A,0,D,500,D,115,D,652,D,150,D,,A,1,,1,D,,A,,A,,A,0,T,0,D,2,D,6,D,4,1,,2,D,1,D,3,2,D,1,,1,6,2017,1,D,2,D,1,D,2,,A,,A,1,D,52,D,0,D,60703.015,82964.593,,,,69062.042,,78628.916,69879.782,74362.057,,,,,,65237.213,,,,78905.684,71273.622,,59103.419,,68049.943,81665.21,,,71644.075,,,72408.34,,81633.296,,,67748.073,70484.436,54534.322,,53850.097,62212.994,79475.064,63923.852,451.17593,87.11,3.52,3.11,0,0,0,0,0,4.16,1.03,5.72,0,0,0,11.19,3.32,49.86,0,5.2,364.06593,0,40.91149,0,97.2747,85.74967,23.97341,112.20346,1,D,,A,0,D,9,1,T,370868,,A,,A,0,D,238642.8,T,238643,238643,238643,238643,238643,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,5412,D,5412,5412,5412,5412,5412,100,0,D,0,0,0,0,0,100,233230.8,T,233231,233231,233231,233231,233231,100,T,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,3,2,2
0.945161,0.946297,0.9445175,0.9454828,0.9459846,0.9447523,0.9739799,3708682,65,D,66,D,1,1,D,1,D,1,D,13,D,13,D,1,D,,A,2,D,1,D,0,D,306236,T,41079.239,26000,D,17610,T,0,D,,A,0,D,,A,5412,D,0,D,300824,T,58,D,,A,0,D,500,D,115,D,652,D,150,D,,A,1,,1,D,,A,,A,,A,0,T,0,D,2,D,6,D,4,1,,2,D,1,D,3,2,D,1,,1,6,2017,1,D,2,D,2,D,2,,A,,A,1,D,52,D,0,D,60703.015,82964.593,,,,69062.042,,78628.916,69879.782,74362.057,,,,,,65237.213,,,,78905.684,71273.622,,59103.419,,68049.943,81665.21,,,71644.075,,,72408.34,,81633.296,,,67748.073,70484.436,54534.322,,53850.097,62212.994,79475.064,63923.852,320.09002,277.12002,10.65211,17.49409,14.35,17.82,13.96007,26.57151,0,3.02165,0,18.95476,0,19.56024,12.14,7.37537,14.34309,27.62781,0,73.24932,42.97,0,0,6.23,0,87.2,23.86,51.18,1,D,,A,0,D,9,1,T,370868,,A,,A,0,D,238642.8,T,238643,238643,238643,238643,238643,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,5412,D,5412,5412,5412,5412,5412,100,0,D,0,0,0,0,0,100,233230.8,T,233231,233231,233231,233231,233231,100,T,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,3,2,2
0.7801481,0.7815839,0.7710929,0.7767878,0.7785716,0.7717454,0.8250782,3708711,82,D,88,T,1,4,D,1,D,8,D,15,D,15,D,,A,,A,2,D,1,D,0,D,106745,D,32160.394,0,D,0,D,0,D,,A,0,D,,A,32016,D,0,D,0,D,,A,,A,0,D,109,D,25,D,435,D,100,D,,A,1,,0,D,,A,,A,,A,0,T,0,D,2,D,,A,1,1,,2,D,1,D,1,2,D,1,,1,6,2017,,A,1,D,1,D,2,,A,2,D,1,D,0,D,0,D,,,73129.197,,,66111.068,57734.765,,72694.083,64632.313,,58797.095,,62986.797,55148.366,,,,69070.817,,,,,,59136.904,55605.759,66217.467,,59276.906,,,,66867.043,57765.276,81653.599,50527.664,81322.282,,57135.036,51736.969,57497.643,,,47170.5,102.06,100.24,26.74,2.49,0,0,0,5.98,0,0,3.58,17.29,7.96,1.99,22.65,0,1.78,9.78,0,0,1.82,0,0,0,0,121.84,0,26.2,1,D,,A,0,D,9,34,D,370871,,A,,A,0,D,106745,D,106745,106745,106745,106745,106745,100,0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,32016,D,32016,32016,32016,32016,32016,100,0,D,0,0,0,0,0,100,0,D,0,0,0,0,0,100,D,0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12B,15,0,D,0,0,0,0,0,100,0,,A,,A,25080,D,25080,25080,25080,25080,25080,100,25080,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,49649,D,49649,49649,49649,49649,49649,100,49649,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,2,2,2,2
